product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_lead_time,customer_age,customer_gender,customer_income,loyalty_level,payment_method,promotion_applied,promotion_type,weather_conditions,holiday_indicator,stockout_indicator,forecasted_demand,actual_demand,year,month,dayofweek,is_weekend,cost_of_goods,week,day,day_of_week,day_of_year,quarter,days_since_start,product_encoded,category_encoded,store_encoded,loyalty_encoded
680,Headphones,Electronics,1,894.85,2024-05-05 22:23:00,8,"New York, NY",364,79,140,4,44,Male,59864.42,Gold,Cash,False,,Stormy,False,True,452,495,2024,5,6,1,894.85,18,5,6,126,2,125,2,1,4,1
198,Laptop,Electronics,4,372.11,2024-05-05 23:20:00,8,"Miami, FL",281,72,190,2,43,Other,112338.04,Gold,Digital Wallet,True,BOGO,Rainy,True,True,116,408,2024,5,6,1,1488.44,18,5,6,126,2,125,3,1,3,1
329,Fridge,Electronics,3,828.25,2024-05-06 00:34:00,1,"Dallas, TX",381,109,277,3,51,Other,64371.71,Gold,Credit Card,False,,Sunny,True,True,496,217,2024,5,0,0,2484.75,19,6,0,127,2,126,1,1,1,1
629,Headphones,Electronics,3,314.64,2024-05-06 01:19:00,11,"Miami, FL",111,68,127,2,19,Female,26886.08,Bronze,Credit Card,False,,Rainy,False,False,208,326,2024,5,0,0,943.92,19,6,0,127,2,126,2,1,3,0
665,TV,Appliances,1,1520.98,2024-05-06 01:31:00,20,"Miami, FL",363,91,220,9,51,Female,67821.33,Bronze,Digital Wallet,False,,Sunny,True,True,340,421,2024,5,0,0,1520.98,19,6,0,127,2,126,5,0,3,0
591,Headphones,Electronics,2,387.47,2024-05-06 05:01:00,2,"Los Angeles, CA",310,124,263,6,61,Female,43371.04,Silver,Debit Card,True,Percentage Discount,Stormy,False,False,221,384,2024,5,0,0,774.94,19,6,0,127,2,126,2,1,2,3
883,Fridge,Appliances,1,88.77,2024-05-06 05:27:00,11,"Dallas, TX",249,98,138,4,43,Male,51655.92,Bronze,Credit Card,False,BOGO,Sunny,False,True,343,166,2024,5,0,0,88.77,19,6,0,127,2,126,1,0,1,0
527,Washing Machine,Appliances,1,1279.69,2024-05-06 07:09:00,18,"Dallas, TX",496,61,278,1,68,Female,24606.98,Silver,Cash,True,,Cloudy,True,False,310,155,2024,5,0,0,1279.69,19,6,0,127,2,126,7,0,1,3
591,TV,Appliances,3,693.84,2024-05-06 07:35:00,1,"Miami, FL",78,83,267,1,37,Male,101270.79,Bronze,Credit Card,True,,Stormy,False,False,494,309,2024,5,0,0,2081.52,19,6,0,127,2,126,5,0,3,0
652,TV,Appliances,2,595.32,2024-05-06 07:38:00,15,"New York, NY",340,116,103,9,54,Male,25502.48,Gold,Digital Wallet,True,,Sunny,True,False,447,130,2024,5,0,0,1190.64,19,6,0,127,2,126,5,0,4,1
258,Fridge,Electronics,3,1381.55,2024-05-06 09:16:00,16,"Miami, FL",330,137,269,2,21,Female,58725.39,Silver,Credit Card,True,,Sunny,True,True,169,155,2024,5,0,0,4144.65,19,6,0,127,2,126,1,1,3,3
484,Laptop,Appliances,2,818.6,2024-05-06 10:47:00,10,"Miami, FL",437,57,210,5,51,Female,44174.99,Platinum,Credit Card,True,BOGO,Sunny,True,True,402,241,2024,5,0,0,1637.2,19,6,0,127,2,126,3,0,3,2
675,Headphones,Electronics,3,982.96,2024-05-06 12:17:00,7,"Dallas, TX",406,99,216,6,56,Other,107877.95,Bronze,Cash,False,,Cloudy,False,True,212,178,2024,5,0,0,2948.88,19,6,0,127,2,126,2,1,1,0
640,Smartphone,Appliances,4,1329.18,2024-05-06 13:38:00,16,"Chicago, IL",53,74,223,1,36,Male,50502.91,Platinum,Credit Card,False,,Sunny,False,True,470,451,2024,5,0,0,5316.72,19,6,0,127,2,126,4,0,0,2
169,Headphones,Appliances,1,1467.95,2024-05-06 15:02:00,11,"Miami, FL",367,74,119,5,66,Male,39637.38,Gold,Credit Card,False,,Sunny,False,False,122,278,2024,5,0,0,1467.95,19,6,0,127,2,126,2,0,3,1
860,Smartphone,Electronics,1,1807.59,2024-05-06 16:01:00,16,"Miami, FL",213,107,239,7,44,Other,105505.51,Platinum,Digital Wallet,True,BOGO,Rainy,False,True,360,115,2024,5,0,0,1807.59,19,6,0,127,2,126,4,1,3,2
423,Smartphone,Appliances,4,1505.72,2024-05-06 16:04:00,17,"Dallas, TX",392,130,273,6,32,Female,108535.45,Silver,Credit Card,False,,Stormy,True,True,260,421,2024,5,0,0,6022.88,19,6,0,127,2,126,4,0,1,3
647,TV,Appliances,5,389.1,2024-05-06 16:39:00,10,"Dallas, TX",149,87,161,2,38,Female,57448.99,Gold,Credit Card,True,,Rainy,True,False,491,348,2024,5,0,0,1945.5,19,6,0,127,2,126,5,0,1,1
504,Smartphone,Appliances,4,1926.54,2024-05-06 16:49:00,16,"New York, NY",65,131,157,6,32,Other,61531.25,Bronze,Debit Card,False,,Stormy,False,False,231,485,2024,5,0,0,7706.16,19,6,0,127,2,126,4,0,4,0
888,Laptop,Appliances,2,535.37,2024-05-06 16:58:00,4,"Miami, FL",39,120,126,2,35,Other,85464.07,Bronze,Digital Wallet,False,,Stormy,False,False,124,357,2024,5,0,0,1070.74,19,6,0,127,2,126,3,0,3,0
687,Smartphone,Electronics,3,1541.58,2024-05-06 17:19:00,11,"Miami, FL",115,143,121,9,57,Female,70957.1,Bronze,Credit Card,True,,Sunny,True,True,201,254,2024,5,0,0,4624.74,19,6,0,127,2,126,4,1,3,0
123,Washing Machine,Appliances,5,1210.62,2024-05-06 17:35:00,3,"Miami, FL",484,108,107,5,21,Other,70737.2,Gold,Debit Card,False,,Rainy,False,False,314,370,2024,5,0,0,6053.099999999999,19,6,0,127,2,126,7,0,3,1
406,Headphones,Electronics,2,1784.37,2024-05-06 19:19:00,9,"Dallas, TX",264,52,139,1,49,Other,86610.76,Gold,Credit Card,True,,Cloudy,True,True,199,228,2024,5,0,0,3568.74,19,6,0,127,2,126,2,1,1,1
275,Headphones,Appliances,1,1035.69,2024-05-06 19:37:00,3,"Dallas, TX",116,117,147,3,33,Female,68085.67,Silver,Debit Card,True,,Stormy,False,False,156,509,2024,5,0,0,1035.69,19,6,0,127,2,126,2,0,1,3
303,Headphones,Appliances,4,337.32,2024-05-06 20:16:00,10,"Miami, FL",113,102,293,8,54,Other,116461.42,Silver,Credit Card,True,BOGO,Rainy,False,True,375,227,2024,5,0,0,1349.28,19,6,0,127,2,126,2,0,3,3
121,Smartphone,Electronics,3,1795.58,2024-05-06 21:02:00,17,"Miami, FL",224,141,135,5,46,Other,43363.59,Platinum,Digital Wallet,False,,Rainy,False,True,246,123,2024,5,0,0,5386.74,19,6,0,127,2,126,4,1,3,2
769,Smartphone,Electronics,1,683.49,2024-05-07 01:19:00,2,"Dallas, TX",107,120,283,5,67,Male,70679.71,Silver,Credit Card,False,Percentage Discount,Cloudy,True,True,454,286,2024,5,1,0,683.49,19,7,1,128,2,127,4,1,1,3
896,Headphones,Electronics,1,766.89,2024-05-07 01:53:00,1,"New York, NY",223,107,168,5,31,Male,116081.65,Silver,Cash,True,,Rainy,True,False,322,205,2024,5,1,0,766.89,19,7,1,128,2,127,2,1,4,3
224,Camera,Electronics,5,1722.53,2024-05-07 02:43:00,9,"Miami, FL",222,132,257,6,19,Female,65074.54,Platinum,Debit Card,True,BOGO,Stormy,False,True,244,233,2024,5,1,0,8612.65,19,7,1,128,2,127,0,1,3,2
671,Tablet,Appliances,4,1459.01,2024-05-07 04:38:00,1,"Miami, FL",191,148,180,6,32,Male,98932.78,Silver,Cash,False,,Cloudy,False,True,434,504,2024,5,1,0,5836.04,19,7,1,128,2,127,6,0,3,3
455,Washing Machine,Appliances,1,992.69,2024-05-07 05:23:00,19,"New York, NY",386,80,290,6,63,Female,48212.75,Silver,Debit Card,False,BOGO,Sunny,True,False,173,306,2024,5,1,0,992.69,19,7,1,128,2,127,7,0,4,3
185,Camera,Electronics,1,881.45,2024-05-07 06:33:00,14,"Miami, FL",474,100,296,2,66,Other,86525.29,Gold,Cash,True,,Stormy,True,True,134,306,2024,5,1,0,881.45,19,7,1,128,2,127,0,1,3,1
927,Laptop,Appliances,2,1343.75,2024-05-07 06:59:00,14,"Los Angeles, CA",286,90,218,1,19,Other,96845.33,Bronze,Digital Wallet,False,,Cloudy,False,False,374,173,2024,5,1,0,2687.5,19,7,1,128,2,127,3,0,2,0
318,Laptop,Appliances,4,1313.61,2024-05-07 19:24:00,15,"Chicago, IL",258,81,135,3,60,Other,107848.4,Silver,Credit Card,True,,Cloudy,True,True,463,168,2024,5,1,0,5254.44,19,7,1,128,2,127,3,0,0,3
875,Camera,Electronics,4,76.9,2024-05-07 20:35:00,17,"Los Angeles, CA",296,120,222,7,43,Male,40886.39,Bronze,Debit Card,False,,Sunny,False,True,396,376,2024,5,1,0,307.6,19,7,1,128,2,127,0,1,2,0
676,Fridge,Electronics,2,1036.76,2024-05-07 21:53:00,7,"Chicago, IL",248,51,140,3,41,Female,81196.2,Gold,Debit Card,False,Percentage Discount,Stormy,True,True,315,389,2024,5,1,0,2073.52,19,7,1,128,2,127,1,1,0,1
169,Laptop,Electronics,5,1350.68,2024-05-07 23:00:00,18,"Chicago, IL",368,50,250,9,65,Male,31724.99,Bronze,Digital Wallet,True,BOGO,Sunny,False,False,499,383,2024,5,1,0,6753.400000000001,19,7,1,128,2,127,3,1,0,0
913,Tablet,Appliances,2,1363.54,2024-05-07 23:18:00,3,"Los Angeles, CA",14,133,117,6,47,Male,69443.8,Platinum,Cash,True,BOGO,Rainy,True,False,412,400,2024,5,1,0,2727.08,19,7,1,128,2,127,6,0,2,2
449,Fridge,Appliances,1,411.81,2024-05-07 23:20:00,20,"Miami, FL",226,90,232,2,70,Female,86665.3,Bronze,Cash,True,,Rainy,False,False,378,435,2024,5,1,0,411.81,19,7,1,128,2,127,1,0,3,0
813,Washing Machine,Electronics,1,1767.01,2024-05-08 00:59:00,5,"Chicago, IL",153,130,142,4,58,Other,86032.59,Platinum,Digital Wallet,True,BOGO,Cloudy,True,True,471,90,2024,5,2,0,1767.01,19,8,2,129,2,128,7,1,0,2
120,Smartphone,Appliances,1,1220.45,2024-05-08 02:46:00,15,"Chicago, IL",486,90,110,5,18,Female,110202.27,Bronze,Cash,False,,Sunny,False,True,376,378,2024,5,2,0,1220.45,19,8,2,129,2,128,4,0,0,0
191,Smartphone,Appliances,2,817.62,2024-05-08 03:49:00,2,"Chicago, IL",197,106,272,7,18,Male,65882.75,Silver,Cash,True,,Cloudy,True,True,398,352,2024,5,2,0,1635.24,19,8,2,129,2,128,4,0,0,3
804,Fridge,Appliances,3,1098.07,2024-05-08 03:54:00,9,"Miami, FL",224,53,258,9,63,Other,25184.74,Platinum,Cash,True,Percentage Discount,Sunny,True,False,426,176,2024,5,2,0,3294.21,19,8,2,129,2,128,1,0,3,2
914,Tablet,Appliances,4,612.15,2024-05-08 04:09:00,9,"Dallas, TX",26,122,272,3,65,Other,34526.74,Bronze,Credit Card,False,Percentage Discount,Rainy,False,True,481,174,2024,5,2,0,2448.6,19,8,2,129,2,128,6,0,1,0
889,Fridge,Appliances,1,537.19,2024-05-08 04:23:00,4,"Los Angeles, CA",264,95,190,1,56,Other,98457.31,Bronze,Cash,False,,Cloudy,True,True,101,322,2024,5,2,0,537.19,19,8,2,129,2,128,1,0,2,0
418,Washing Machine,Electronics,3,1896.81,2024-05-08 06:24:00,18,"Miami, FL",480,125,135,9,56,Female,60186.83,Gold,Credit Card,True,,Rainy,True,True,151,416,2024,5,2,0,5690.43,19,8,2,129,2,128,7,1,3,1
155,Fridge,Appliances,1,728.34,2024-05-08 08:34:00,14,"Dallas, TX",69,87,159,1,53,Male,59202.32,Platinum,Credit Card,True,,Sunny,True,True,137,356,2024,5,2,0,728.34,19,8,2,129,2,128,1,0,1,2
604,Headphones,Electronics,3,1838.14,2024-05-08 08:38:00,1,"New York, NY",107,120,112,6,66,Male,89953.43,Silver,Cash,False,,Rainy,False,False,105,299,2024,5,2,0,5514.42,19,8,2,129,2,128,2,1,4,3
475,Laptop,Electronics,3,1483.91,2024-05-08 09:01:00,15,"Los Angeles, CA",346,61,275,1,20,Female,53675.06,Gold,Cash,True,,Stormy,False,False,158,398,2024,5,2,0,4451.7300000000005,19,8,2,129,2,128,3,1,2,1
901,Camera,Appliances,1,179.54,2024-05-08 09:04:00,20,"Chicago, IL",166,146,106,6,60,Female,82492.13,Silver,Cash,False,,Sunny,True,True,358,255,2024,5,2,0,179.54,19,8,2,129,2,128,0,0,0,3
874,Fridge,Electronics,1,959.51,2024-05-08 10:15:00,12,"Dallas, TX",339,149,117,7,68,Male,93660.24,Platinum,Cash,True,,Stormy,True,False,303,456,2024,5,2,0,959.51,19,8,2,129,2,128,1,1,1,2
843,Headphones,Appliances,5,585.46,2024-05-08 13:34:00,13,"Chicago, IL",455,83,207,7,69,Other,80150.37,Silver,Debit Card,False,Percentage Discount,Sunny,True,True,304,344,2024,5,2,0,2927.3,19,8,2,129,2,128,2,0,0,3
823,Fridge,Appliances,5,527.44,2024-05-08 15:01:00,16,"Chicago, IL",187,88,139,3,19,Female,83213.95,Gold,Credit Card,False,,Stormy,True,False,438,477,2024,5,2,0,2637.2000000000003,19,8,2,129,2,128,1,0,0,1
565,Camera,Appliances,3,513.22,2024-05-08 15:10:00,16,"Dallas, TX",228,68,142,4,62,Other,28587.35,Silver,Cash,True,,Cloudy,True,False,428,360,2024,5,2,0,1539.66,19,8,2,129,2,128,0,0,1,3
104,Washing Machine,Appliances,5,738.54,2024-05-08 15:11:00,16,"Miami, FL",90,53,140,9,62,Female,60858.8,Platinum,Credit Card,False,Percentage Discount,Cloudy,True,True,450,146,2024,5,2,0,3692.7,19,8,2,129,2,128,7,0,3,2
133,Camera,Appliances,4,1369.82,2024-05-08 17:24:00,10,"Los Angeles, CA",177,66,243,2,58,Female,84423.47,Silver,Debit Card,True,,Rainy,True,False,213,176,2024,5,2,0,5479.28,19,8,2,129,2,128,0,0,2,3
171,Tablet,Electronics,1,681.1,2024-05-08 17:49:00,4,"Dallas, TX",222,139,141,3,53,Male,87318.78,Silver,Credit Card,True,,Sunny,False,True,143,340,2024,5,2,0,681.1,19,8,2,129,2,128,6,1,1,3
644,Washing Machine,Electronics,2,853.11,2024-05-08 20:04:00,9,"Miami, FL",86,131,292,1,23,Male,109308.47,Bronze,Credit Card,False,,Stormy,True,False,248,210,2024,5,2,0,1706.22,19,8,2,129,2,128,7,1,3,0
755,Tablet,Appliances,2,303.62,2024-05-08 22:38:00,3,"Los Angeles, CA",171,89,258,10,38,Other,36522.23,Silver,Debit Card,True,,Stormy,False,False,213,471,2024,5,2,0,607.24,19,8,2,129,2,128,6,0,2,3
113,Smartphone,Appliances,2,764.61,2024-05-08 22:43:00,11,"Miami, FL",17,82,110,3,51,Other,89052.66,Silver,Digital Wallet,False,,Cloudy,True,True,106,373,2024,5,2,0,1529.22,19,8,2,129,2,128,4,0,3,3
645,Washing Machine,Electronics,2,1532.59,2024-05-09 00:35:00,10,"Chicago, IL",224,146,153,1,53,Female,47320.03,Gold,Digital Wallet,True,,Rainy,True,True,413,301,2024,5,3,0,3065.18,19,9,3,130,2,129,7,1,0,1
782,Tablet,Electronics,1,1032.64,2024-05-09 00:36:00,4,"Miami, FL",332,119,104,5,68,Female,80207.65,Silver,Cash,True,,Cloudy,False,False,460,179,2024,5,3,0,1032.64,19,9,3,130,2,129,6,1,3,3
550,Smartphone,Appliances,4,1572.47,2024-05-09 02:00:00,11,"New York, NY",473,72,279,7,35,Male,101636.57,Gold,Digital Wallet,True,,Sunny,False,True,189,117,2024,5,3,0,6289.88,19,9,3,130,2,129,4,0,4,1
845,Washing Machine,Electronics,5,1713.45,2024-05-09 02:07:00,20,"Los Angeles, CA",347,105,250,4,46,Male,56234.19,Silver,Cash,True,,Rainy,True,False,262,349,2024,5,3,0,8567.25,19,9,3,130,2,129,7,1,2,3
297,Camera,Electronics,4,834.72,2024-05-09 02:10:00,1,"Miami, FL",274,129,156,3,20,Male,22324.98,Platinum,Cash,False,BOGO,Stormy,True,True,204,400,2024,5,3,0,3338.88,19,9,3,130,2,129,0,1,3,2
887,Fridge,Electronics,2,779.69,2024-05-09 02:20:00,6,"Dallas, TX",159,131,293,5,37,Male,37988.41,Silver,Credit Card,False,,Rainy,False,True,261,394,2024,5,3,0,1559.38,19,9,3,130,2,129,1,1,1,3
897,Washing Machine,Appliances,5,88.24,2024-05-09 02:28:00,6,"Chicago, IL",440,83,151,4,29,Male,82873.27,Gold,Cash,False,Percentage Discount,Cloudy,True,True,343,112,2024,5,3,0,441.2,19,9,3,130,2,129,7,0,0,1
521,Tablet,Appliances,1,474.21,2024-05-09 03:05:00,1,"Dallas, TX",130,111,173,8,28,Female,75777.52,Gold,Cash,True,,Cloudy,False,False,335,92,2024,5,3,0,474.21,19,9,3,130,2,129,6,0,1,1
908,Smartphone,Electronics,1,1532.85,2024-05-09 05:51:00,1,"Dallas, TX",128,80,123,3,42,Other,100733.0,Bronze,Cash,True,,Stormy,False,True,469,223,2024,5,3,0,1532.85,19,9,3,130,2,129,4,1,1,0
753,Laptop,Electronics,3,83.53,2024-05-09 06:13:00,16,"Miami, FL",362,52,225,6,52,Female,32413.7,Platinum,Credit Card,False,,Cloudy,True,True,414,409,2024,5,3,0,250.59,19,9,3,130,2,129,3,1,3,2
188,Tablet,Appliances,5,611.01,2024-05-09 07:02:00,20,"Los Angeles, CA",187,134,147,4,68,Other,50306.23,Bronze,Cash,True,BOGO,Cloudy,True,False,241,245,2024,5,3,0,3055.05,19,9,3,130,2,129,6,0,2,0
227,Camera,Electronics,3,98.22,2024-05-09 07:35:00,20,"Chicago, IL",117,127,284,3,36,Female,95444.71,Gold,Cash,True,,Sunny,True,False,342,448,2024,5,3,0,294.66,19,9,3,130,2,129,0,1,0,1
495,Fridge,Appliances,2,1020.53,2024-05-09 07:56:00,5,"New York, NY",201,54,232,7,20,Other,65778.27,Silver,Debit Card,False,,Cloudy,False,True,348,443,2024,5,3,0,2041.06,19,9,3,130,2,129,1,0,4,3
645,Smartphone,Electronics,4,842.74,2024-05-09 09:36:00,8,"Dallas, TX",127,113,229,1,26,Other,79592.57,Bronze,Debit Card,True,,Sunny,False,False,492,183,2024,5,3,0,3370.96,19,9,3,130,2,129,4,1,1,0
908,Headphones,Appliances,5,944.84,2024-05-09 09:36:00,16,"Chicago, IL",136,57,170,7,27,Female,36605.96,Bronze,Credit Card,True,Percentage Discount,Sunny,False,False,471,259,2024,5,3,0,4724.2,19,9,3,130,2,129,2,0,0,0
431,TV,Appliances,3,833.53,2024-05-09 10:14:00,18,"Chicago, IL",225,94,114,3,45,Other,29824.29,Gold,Debit Card,False,,Rainy,False,True,142,105,2024,5,3,0,2500.59,19,9,3,130,2,129,5,0,0,1
628,Laptop,Appliances,1,1858.22,2024-05-09 10:54:00,18,"Miami, FL",167,69,290,10,69,Male,41479.98,Bronze,Debit Card,True,,Cloudy,False,False,117,160,2024,5,3,0,1858.22,19,9,3,130,2,129,3,0,3,0
319,Smartphone,Appliances,1,1259.86,2024-05-09 10:58:00,6,"Miami, FL",171,136,188,10,43,Female,34994.92,Platinum,Cash,True,,Rainy,False,False,440,448,2024,5,3,0,1259.86,19,9,3,130,2,129,4,0,3,2
421,Camera,Electronics,2,1426.22,2024-05-09 11:44:00,15,"Los Angeles, CA",246,95,246,5,29,Other,24056.39,Platinum,Debit Card,True,BOGO,Stormy,False,True,451,266,2024,5,3,0,2852.44,19,9,3,130,2,129,0,1,2,2
731,Laptop,Appliances,3,307.94,2024-05-09 11:59:00,20,"Chicago, IL",215,66,171,4,66,Other,116021.02,Gold,Cash,True,,Cloudy,True,False,478,193,2024,5,3,0,923.82,19,9,3,130,2,129,3,0,0,1
101,Laptop,Electronics,1,1800.04,2024-05-09 12:29:00,7,"New York, NY",264,138,221,4,47,Female,86015.2,Gold,Debit Card,True,,Cloudy,True,False,337,452,2024,5,3,0,1800.04,19,9,3,130,2,129,3,1,4,1
279,Headphones,Appliances,3,1031.87,2024-05-09 15:25:00,16,"New York, NY",444,125,223,2,35,Other,113171.33,Silver,Credit Card,True,,Sunny,False,False,153,497,2024,5,3,0,3095.61,19,9,3,130,2,129,2,0,4,3
201,Tablet,Electronics,2,549.88,2024-05-09 17:31:00,9,"New York, NY",65,99,173,1,61,Male,37334.03,Silver,Digital Wallet,False,,Cloudy,True,True,433,447,2024,5,3,0,1099.76,19,9,3,130,2,129,6,1,4,3
241,TV,Appliances,2,378.55,2024-05-09 20:59:00,13,"New York, NY",436,86,276,6,19,Other,110133.98,Silver,Debit Card,True,BOGO,Sunny,True,False,393,423,2024,5,3,0,757.1,19,9,3,130,2,129,5,0,4,3
872,Fridge,Electronics,5,1554.97,2024-05-09 21:13:00,7,"New York, NY",356,77,177,2,38,Male,114248.05,Bronze,Credit Card,True,,Cloudy,False,True,395,289,2024,5,3,0,7774.85,19,9,3,130,2,129,1,1,4,0
266,TV,Appliances,1,1319.86,2024-05-09 21:28:00,15,"Dallas, TX",205,117,118,4,51,Other,48872.5,Gold,Debit Card,True,,Stormy,False,False,109,309,2024,5,3,0,1319.86,19,9,3,130,2,129,5,0,1,1
751,Laptop,Electronics,2,433.21,2024-05-10 01:59:00,16,"New York, NY",301,64,103,4,19,Female,89118.24,Gold,Credit Card,False,Percentage Discount,Rainy,True,False,355,139,2024,5,4,0,866.42,19,10,4,131,2,130,3,1,4,1
781,Washing Machine,Electronics,5,84.06,2024-05-10 04:08:00,18,"Miami, FL",118,79,116,5,34,Female,67958.09,Silver,Credit Card,False,Percentage Discount,Cloudy,True,True,258,417,2024,5,4,0,420.3,19,10,4,131,2,130,7,1,3,3
582,TV,Electronics,2,151.44,2024-05-10 06:33:00,2,"Chicago, IL",327,63,153,10,38,Female,88426.93,Bronze,Digital Wallet,False,BOGO,Rainy,False,False,170,166,2024,5,4,0,302.88,19,10,4,131,2,130,5,1,0,0
567,Smartphone,Appliances,1,211.55,2024-05-10 08:14:00,12,"New York, NY",256,117,174,5,68,Other,112956.53,Silver,Credit Card,True,,Stormy,False,False,207,114,2024,5,4,0,211.55,19,10,4,131,2,130,4,0,4,3
210,Smartphone,Electronics,4,980.77,2024-05-10 12:10:00,12,"Dallas, TX",113,117,278,6,42,Male,65902.61,Platinum,Cash,True,,Stormy,False,False,456,340,2024,5,4,0,3923.08,19,10,4,131,2,130,4,1,1,2
249,Fridge,Appliances,4,1573.93,2024-05-10 14:05:00,20,"Chicago, IL",376,72,161,5,31,Other,69302.3,Gold,Credit Card,True,Percentage Discount,Rainy,False,True,157,111,2024,5,4,0,6295.72,19,10,4,131,2,130,1,0,0,1
616,Laptop,Electronics,4,1043.01,2024-05-10 14:42:00,14,"Chicago, IL",253,60,132,3,25,Female,88140.96,Platinum,Debit Card,False,,Stormy,True,False,215,372,2024,5,4,0,4172.04,19,10,4,131,2,130,3,1,0,2
887,Tablet,Electronics,2,203.58,2024-05-10 17:18:00,20,"Chicago, IL",488,94,220,10,47,Male,118127.3,Platinum,Digital Wallet,True,Percentage Discount,Rainy,False,True,448,361,2024,5,4,0,407.16,19,10,4,131,2,130,6,1,0,2
533,Laptop,Electronics,2,1924.09,2024-05-10 17:43:00,3,"Chicago, IL",101,85,163,10,62,Other,59302.84,Gold,Cash,True,,Cloudy,False,True,203,346,2024,5,4,0,3848.18,19,10,4,131,2,130,3,1,0,1
642,Washing Machine,Appliances,5,857.05,2024-05-10 18:02:00,3,"Miami, FL",229,144,193,10,38,Female,119961.41,Platinum,Cash,False,,Rainy,True,True,372,178,2024,5,4,0,4285.25,19,10,4,131,2,130,7,0,3,2
666,TV,Electronics,3,446.9,2024-05-10 18:23:00,9,"Chicago, IL",22,55,200,4,47,Female,51812.62,Platinum,Debit Card,True,Percentage Discount,Sunny,False,True,105,284,2024,5,4,0,1340.6999999999998,19,10,4,131,2,130,5,1,0,2
978,Camera,Electronics,3,1095.78,2024-05-10 18:28:00,15,"New York, NY",89,80,147,6,55,Other,82372.62,Platinum,Credit Card,True,BOGO,Stormy,False,True,265,165,2024,5,4,0,3287.34,19,10,4,131,2,130,0,1,4,2
496,Headphones,Appliances,5,1976.32,2024-05-10 22:31:00,2,"Los Angeles, CA",464,79,198,1,62,Female,102723.54,Bronze,Credit Card,True,,Sunny,False,False,386,213,2024,5,4,0,9881.6,19,10,4,131,2,130,2,0,2,0
983,Headphones,Electronics,5,331.77,2024-05-11 01:35:00,9,"Miami, FL",477,133,181,5,70,Male,95571.12,Silver,Cash,False,,Rainy,True,False,158,193,2024,5,5,1,1658.85,19,11,5,132,2,131,2,1,3,3
419,Tablet,Appliances,5,436.05,2024-05-11 01:40:00,17,"Dallas, TX",426,109,242,10,33,Other,33201.94,Bronze,Credit Card,False,,Rainy,True,True,265,190,2024,5,5,1,2180.25,19,11,5,132,2,131,6,0,1,0
829,Fridge,Appliances,1,969.48,2024-05-11 01:48:00,18,"New York, NY",114,126,205,7,70,Male,71396.73,Gold,Cash,False,Percentage Discount,Stormy,False,False,192,107,2024,5,5,1,969.48,19,11,5,132,2,131,1,0,4,1
297,TV,Appliances,5,1586.2,2024-05-11 02:32:00,5,"New York, NY",277,122,204,5,34,Other,63302.09,Bronze,Debit Card,True,BOGO,Rainy,False,False,247,362,2024,5,5,1,7931.0,19,11,5,132,2,131,5,0,4,0
119,Smartphone,Appliances,2,1415.03,2024-05-11 03:06:00,18,"Los Angeles, CA",0,76,266,4,39,Female,76474.88,Platinum,Cash,False,,Cloudy,True,True,441,298,2024,5,5,1,2830.06,19,11,5,132,2,131,4,0,2,2
878,Tablet,Electronics,4,1372.5,2024-05-11 03:18:00,11,"Dallas, TX",498,87,150,2,60,Other,115491.09,Gold,Digital Wallet,False,BOGO,Stormy,False,False,414,419,2024,5,5,1,5490.0,19,11,5,132,2,131,6,1,1,1
595,Fridge,Electronics,4,881.39,2024-05-11 07:15:00,19,"Los Angeles, CA",171,132,252,5,23,Female,62360.64,Platinum,Cash,True,BOGO,Rainy,False,True,340,120,2024,5,5,1,3525.56,19,11,5,132,2,131,1,1,2,2
917,Camera,Electronics,1,1993.01,2024-05-11 08:54:00,8,"New York, NY",198,149,178,6,35,Other,41111.38,Platinum,Debit Card,False,,Sunny,True,False,394,412,2024,5,5,1,1993.01,19,11,5,132,2,131,0,1,4,2
347,Headphones,Electronics,4,656.55,2024-05-11 09:46:00,8,"Los Angeles, CA",405,110,299,6,52,Female,119193.15,Bronze,Credit Card,False,,Rainy,False,False,318,335,2024,5,5,1,2626.2,19,11,5,132,2,131,2,1,2,0
269,Washing Machine,Electronics,3,112.54,2024-05-11 09:53:00,1,"Miami, FL",277,59,131,8,42,Female,88899.91,Bronze,Credit Card,True,,Rainy,True,False,133,479,2024,5,5,1,337.62,19,11,5,132,2,131,7,1,3,0
201,Fridge,Appliances,1,1513.66,2024-05-11 11:39:00,18,"Miami, FL",398,121,198,1,20,Other,21556.61,Silver,Debit Card,False,,Cloudy,True,True,213,293,2024,5,5,1,1513.66,19,11,5,132,2,131,1,0,3,3
932,Smartphone,Appliances,2,1476.73,2024-05-11 17:35:00,11,"Dallas, TX",397,108,213,5,53,Other,96979.43,Silver,Digital Wallet,False,Percentage Discount,Sunny,False,False,495,274,2024,5,5,1,2953.46,19,11,5,132,2,131,4,0,1,3
331,TV,Electronics,2,538.54,2024-05-11 18:44:00,10,"Los Angeles, CA",487,140,139,1,54,Male,69682.22,Platinum,Credit Card,True,,Rainy,False,False,484,214,2024,5,5,1,1077.08,19,11,5,132,2,131,5,1,2,2
